Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2017","4.8","2017","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2017","4.5","2017","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","3.6","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-24","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.7","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-24","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","3.7","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","25+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","3.9","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","MALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.0","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.3","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15-24","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.2","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","15+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.0","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","25+","","","","M","","","","","","","",""
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","360","Indonesia","2018","4.3","2018","","","","","ILO modelled estimates, November 2020, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","25+","","","","M","","","","","","","",""
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","360","Indonesia","2015","11.2","2015","","","","","World Development Indicators database, World Bank","","Source: Biro Pusat Statistik (BPS), Indonesia. Poverty line is absolute. Government estimate.","","","","","","","","","","","","","","","","","","ALLAREA","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","","","","",""
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","360","Indonesia","2016","10.9","2016","","","","","World Development Indicators database, World Bank","","Source: Biro Pusat Statistik (BPS), Indonesia. Poverty line is absolute. Government estimate.","","","","","","","","","","","","","","","","","","ALLAREA","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","","","","",""
"1","1.2","1.2.1","SI_POV_NAHC","Proportion of population living below the national poverty line (%)","360","Indonesia","2017","10.6","2017","","","","","World Development Indicators database, World Bank","","Source: Biro Pusat Statistik (BPS), Indonesia. Poverty line is absolute. Government estimate.","","","","","","","","","","","","","","","","","","ALLAREA","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","","","","",""
"1","1.3","1.3.1","SI_COV_MATNL","[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%)","360","Indonesia","2020","28.4","2020","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","","","","","FEMALE","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","E","","","","","","","",""
"1","1.3","1.3.1","SI_COV_POOR","[ILO] Proportion of poor population receiving social assistance cash benefit, by sex (%)","360","Indonesia","2018","100.0","2018","","","","","ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)","","","","","","BOTHSEX","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","E","","","","","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2012","81.17284","2012","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2012, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","Q1","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2012","53.79379","2012","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2012, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","_T","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2014","57.1962","2014","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2014, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","_T","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2014","85.01281","2014","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2014, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","Q1","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2015","75.55138","2015","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","Q1","","","",""
"1","1.3","1.3.1","SI_COV_SOCAST","[World Bank] Proportion of population covered by social assistance programs (%)","360","Indonesia","2015","48.74023","2015","","","","","Badan Pusat Statistik","","Survei Sosial Ekonomi Nasional 2015, Maret (SUSENAS)","","","","","","","","","","","","","","","","","","","","","G","","","","","","","","","","","","PERCENT","","","","","","CA","","","","_T","","","",""
