,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
187,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2013.0,468.0,2013,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
188,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2014.0,532.0,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
189,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2015.0,219.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
190,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2016.0,482.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
191,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2017.0,309.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
192,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2018.0,3369.0,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
193,1.0,1.5,1.5.1,VC_DSR_MORT,Number of deaths due to disaster (number),360.0,Indonesia,2019.0,478.0,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
194,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2012.0,0.13039,2012,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
195,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2013.0,0.20576999999999998,2013,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
196,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2014.0,0.23953000000000002,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
197,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2015.0,0.10799,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
198,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2016.0,0.2236,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
199,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2017.0,0.14463,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
200,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2018.0,1.82237,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
201,1.0,1.5,1.5.1,VC_DSR_MTMP,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2019.0,0.21971,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
202,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2012.0,320.0,2012,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
203,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2013.0,512.0,2013,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
204,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2014.0,604.0,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
205,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2015.0,276.0,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
206,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2016.0,578.0,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
207,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2017.0,378.0,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
208,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2018.0,4814.0,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
209,1.0,1.5,1.5.1,VC_DSR_MMHN,Number of deaths and missing persons attributed to disasters (number),360.0,Indonesia,2019.0,589.0,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
210,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2012.0,110.62352,2012,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
211,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2013.0,181.65881000000002,2013,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
212,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2014.0,110.87352,2014,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
213,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2015.0,50.09236,2015,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
214,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2016.0,93.48869,2016,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
215,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2017.0,95.53922,2017,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
216,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2018.0,4200.03929,2018,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
217,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",360.0,Indonesia,2019.0,39.78488,2019,,,,,United Nations Office for Disaster Risk Reduction (2021),,Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized ,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PER_100000_POP,,,,,,C,,,,,,,,
