,UniqueID,Goal,Target,Indicator,SeriesCode,SeriesDescription,Source,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,
111,EN_MAT_DOMCMPC             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,1.32902,1.33773,1.3651,1.39956,1.43364,1.4674,,,,,
112,EN_MAT_DOMCMPC             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,1.36421,1.36212,1.38441,1.41535,1.44599,1.47639,,,,,
113,EN_MAT_DOMCMPC             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,1.36421,1.36212,1.38441,1.41535,1.44599,1.47639,,,,,
114,EN_MAT_DOMCMPC             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.06237,0.05936,0.062,0.06365,0.06528,0.0669,,,,,
115,EN_MAT_DOMCMPC             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.06237,0.05936,0.062,0.06365,0.06528,0.0669,,,,,
116,EN_MAT_DOMCMPC             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.65457,0.67565,0.71567,0.80792,0.82296,0.83791,,,,,
117,EN_MAT_DOMCMPC             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.65457,0.67565,0.71567,0.80792,0.82296,0.83791,,,,,
118,EN_MAT_DOMCMPC             GAS            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.11548,0.11919,0.11813,0.11082,0.11179,0.11277,,,,,
119,EN_MAT_DOMCMPC             GAS            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.11548,0.11919,0.11813,0.11082,0.11179,0.11277,,,,,
120,EN_MAT_DOMCMPC             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.11649,0.10684,0.11431,0.11409,0.11391,0.11377,,,,,
121,EN_MAT_DOMCMPC             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.11649,0.10684,0.11431,0.11409,0.11391,0.11377,,,,,
122,EN_MAT_DOMCMPC             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,3.70853,3.65808,2.14905,2.21317,2.27648,2.33907,,,,,
123,EN_MAT_DOMCMPC             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,3.70853,3.65808,2.14905,2.21317,2.27648,2.33907,,,,,
124,EN_MAT_DOMCMPC             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,3.64616,3.59872,2.08705,2.14952,2.2112,2.27216,,,,,
125,EN_MAT_DOMCMPC             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,3.64616,3.59872,2.08705,2.14952,2.2112,2.27216,,,,,
126,EN_MAT_DOMCMPC             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.05645,0.04882,0.05703,0.05838,0.05972,0.06107,,,,,
127,EN_MAT_DOMCMPC             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.05645,0.04882,0.05703,0.05838,0.05972,0.06107,,,,,
128,EN_MAT_DOMCMPC             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.87442,0.86494,0.87579,0.89634,0.91668,0.92798,,,,,
129,EN_MAT_DOMCMPC             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.87442,0.86494,0.87579,0.89634,0.91668,0.92798,,,,,
130,EN_MAT_DOMCMPC             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.93087,0.91376,0.93282,0.95472,0.9764,0.98905,,,,,
131,EN_MAT_DOMCMPC             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.93087,0.91376,0.93282,0.95472,0.9764,0.98905,,,,,
132,EN_MAT_DOMCMPC             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.29241,0.29432,0.28794,0.29465,0.29739,0.30015,,,,,
133,EN_MAT_DOMCMPC             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.29241,0.29432,0.28794,0.29465,0.29739,0.30015,,,,,
134,EN_MAT_DOMCMPC             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.01921,0.02021,0.02173,0.02188,0.02203,0.02219,,,,,
135,EN_MAT_DOMCMPC             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.01921,0.02021,0.02173,0.02188,0.02203,0.02219,,,,,
136,EN_MAT_DOMCMPC             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.27405,0.26052,0.24973,0.24694,0.23957,0.23243,,,,,
137,EN_MAT_DOMCMPC             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPC,"Domestic material consumption per capita, by type of raw material (tonnes)",Environment Live / Global Material Flows Database,0.27405,0.26052,0.24973,0.24694,0.23957,0.23243,,,,,
138,EN_MAT_DOMCMPG             ALP            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,2.45859,2.3412,1.87732,1.87421,1.8444,1.81041,,,,,
139,EN_MAT_DOMCMPG             ALP            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,2.45859,2.3412,1.87732,1.87421,1.8444,1.81041,,,,,
140,EN_MAT_DOMCMPG             BIM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.90854,0.86723,0.84899,0.83547,0.81896,0.80185,,,,,
141,EN_MAT_DOMCMPG             BIM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.90854,0.86723,0.84899,0.83547,0.81896,0.80185,,,,,
142,EN_MAT_DOMCMPG             COL            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.07223,0.07363,0.08384,0.10515,0.1041,0.10289,,,,,
143,EN_MAT_DOMCMPG             COL            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.07223,0.07363,0.08384,0.10515,0.1041,0.10289,,,,,
144,EN_MAT_DOMCMPG             CPR            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.38913,0.37576,0.36965,0.36565,0.36069,0.35524,,,,,
145,EN_MAT_DOMCMPG             CPR            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.38913,0.37576,0.36965,0.36565,0.36069,0.35524,,,,,
146,EN_MAT_DOMCMPG             CRO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.39943,0.38261,0.37488,0.36978,0.3638,0.35742,,,,,
147,EN_MAT_DOMCMPG             CRO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.39943,0.38261,0.37488,0.36978,0.3638,0.35742,,,,,
148,EN_MAT_DOMCMPG             FEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.01826,0.01667,0.01679,0.01663,0.01642,0.0162,,,,,
149,EN_MAT_DOMCMPG             FEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.01826,0.01667,0.01679,0.01663,0.01642,0.0162,,,,,
150,EN_MAT_DOMCMPG             FOF            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.19166,0.18978,0.19379,0.21108,0.20705,0.20285,,,,,
151,EN_MAT_DOMCMPG             FOF            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.19166,0.18978,0.19379,0.21108,0.20705,0.20285,,,,,
152,EN_MAT_DOMCMPG             GAS            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.03381,0.03348,0.03199,0.02895,0.02812,0.0273,,,,,
153,EN_MAT_DOMCMPG             GAS            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.03381,0.03348,0.03199,0.02895,0.02812,0.0273,,,,,
154,EN_MAT_DOMCMPG             GBO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.03411,0.03001,0.03095,0.02981,0.02866,0.02754,,,,,
155,EN_MAT_DOMCMPG             GBO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.03411,0.03001,0.03095,0.02981,0.02866,0.02754,,,,,
156,EN_MAT_DOMCMPG             MEO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,1.08584,1.02752,0.58193,0.57822,0.57274,0.56627,,,,,
157,EN_MAT_DOMCMPG             MEO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,1.08584,1.02752,0.58193,0.57822,0.57274,0.56627,,,,,
158,EN_MAT_DOMCMPG             NFO            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,1.06758,1.01085,0.56515,0.56159,0.55631,0.55007,,,,,
159,EN_MAT_DOMCMPG             NFO            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,1.06758,1.01085,0.56515,0.56159,0.55631,0.55007,,,,,
160,EN_MAT_DOMCMPG             NMA            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.01653,0.01371,0.01544,0.01525,0.01503,0.01478,,,,,
161,EN_MAT_DOMCMPG             NMA            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.01653,0.01371,0.01544,0.01525,0.01503,0.01478,,,,,
162,EN_MAT_DOMCMPG             NMC            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.25603,0.24295,0.23715,0.23418,0.23063,0.22466,,,,,
163,EN_MAT_DOMCMPG             NMC            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.25603,0.24295,0.23715,0.23418,0.23063,0.22466,,,,,
164,EN_MAT_DOMCMPG             NMM            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.27255,0.25667,0.25259,0.24943,0.24565,0.23944,,,,,
165,EN_MAT_DOMCMPG             NMM            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.27255,0.25667,0.25259,0.24943,0.24565,0.23944,,,,,
166,EN_MAT_DOMCMPG             PET            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.08562,0.08267,0.07797,0.07698,0.07482,0.07266,,,,,
167,EN_MAT_DOMCMPG             PET            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.08562,0.08267,0.07797,0.07698,0.07482,0.07266,,,,,
168,EN_MAT_DOMCMPG             WCH            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.00562,0.00568,0.00589,0.00572,0.00554,0.00537,,,,,
169,EN_MAT_DOMCMPG             WCH            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.00562,0.00568,0.00589,0.00572,0.00554,0.00537,,,,,
170,EN_MAT_DOMCMPG             WOD            ,8.0,8.4,8.4.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.08024,0.07318,0.06762,0.06452,0.06027,0.05627,,,,,
171,EN_MAT_DOMCMPG             WOD            ,12.0,12.2,12.2.2,EN_MAT_DOMCMPG,"Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)",Environment Live / Global Material Flows Database,0.08024,0.07318,0.06762,0.06452,0.06027,0.05627,,,,,
